"TIME","GEO","TRA_MEAS","UNIT","Value","Flag and Footnotes"
"2011","Nordwestschweiz","Passengers carried","Thousand passengers",":",""
"2011","Zürich","Passengers carried","Thousand passengers","24,311",""
"2011","Ostschweiz","Passengers carried","Thousand passengers","95",""
"2011","Zentralschweiz","Passengers carried","Thousand passengers",":",""
"2011","Ticino","Passengers carried","Thousand passengers","165",""
"2011","Extra-Regio level 1","Passengers carried","Thousand passengers",":",""
"2011","Extra-Regio level 2","Passengers carried","Thousand passengers",":",""
"2012","Belgium","Passengers carried","Thousand passengers","25,913",""
"2012","Vlaams Gewest","Passengers carried","Thousand passengers","19,124",""
"2012","Prov. Antwerpen","Passengers carried","Thousand passengers","110",""
"2012","Prov. Vlaams-Brabant","Passengers carried","Thousand passengers","18,815",""
"2012","Prov. West-Vlaanderen","Passengers carried","Thousand passengers","204",""
"2012","Région wallonne","Passengers carried","Thousand passengers","6,802",""
"2012","Prov. Hainaut","Passengers carried","Thousand passengers","6,506",""
"2012","Prov. Liège","Passengers carried","Thousand passengers","296",""
"2012","Bulgaria","Passengers carried","Thousand passengers","6,819",""
"2012","Severna i yugoiztochna Bulgaria","Passengers carried","Thousand passengers","3,559",""
"2012","Severoiztochen","Passengers carried","Thousand passengers","1,210",""
"2012","Yugoiztochen","Passengers carried","Thousand passengers","2,357",""
"2012","Yugozapadna i yuzhna tsentralna Bulgaria","Passengers carried","Thousand passengers","3,456",""
"2012","Yugozapaden","Passengers carried","Thousand passengers","3,456",""
"2012","Czech Republic","Passengers carried","Thousand passengers","11,742",""
"2012","Ceská republika","Passengers carried","Thousand passengers","11,742",""
"2012","Praha","Passengers carried","Thousand passengers","10,774",""
"2012","Severozápad","Passengers carried","Thousand passengers","101",""
"2012","Severovıchod","Passengers carried","Thousand passengers","124",""
"2012","Jihovıchod","Passengers carried","Thousand passengers","498",""
"2012","Moravskoslezsko","Passengers carried","Thousand passengers","246",""
"2012","Denmark","Passengers carried","Thousand passengers","26,528",""
"2012","Danmark","Passengers carried","Thousand passengers","26,528",""
"2012","Hovedstaden","Passengers carried","Thousand passengers","23,252",""
"2012","Sjælland","Passengers carried","Thousand passengers","10",""
"2012","Syddanmark","Passengers carried","Thousand passengers","2,790",""
"2012","Midtjylland","Passengers carried","Thousand passengers","638",""
"2012","Nordjylland","Passengers carried","Thousand passengers","1,301",""
"2012","Germany (until 1990 former territory of the FRG)","Passengers carried","Thousand passengers","178,584",""
"2012","Baden-Württemberg","Passengers carried","Thousand passengers","11,461",""
"2012","Stuttgart","Passengers carried","Thousand passengers","9,677",""
"2012","Karlsruhe","Passengers carried","Thousand passengers","1,278",""
"2012","Freiburg","Passengers carried","Thousand passengers",":",""
"2012","Tübingen","Passengers carried","Thousand passengers","507",""
"2012","Bayern","Passengers carried","Thousand passengers","42,509",""
"2012","Oberbayern","Passengers carried","Thousand passengers","38,186",""
"2012","Niederbayern","Passengers carried","Thousand passengers",":",""
"2012","Oberfranken","Passengers carried","Thousand passengers",":",""
"2012","Mittelfranken","Passengers carried","Thousand passengers","3,569",""
"2012","Schwaben","Passengers carried","Thousand passengers","867",""
"2012","Berlin","Passengers carried","Thousand passengers","18,148",""
"2012","Berlin","Passengers carried","Thousand passengers","18,148",""
"2012","Brandenburg","Passengers carried","Thousand passengers","7,081",""
"2012","Brandenburg","Passengers carried","Thousand passengers","7,081",""
"2012","Bremen","Passengers carried","Thousand passengers","2,442",""
"2012","Bremen","Passengers carried","Thousand passengers","2,442",""
"2012","Hamburg","Passengers carried","Thousand passengers","13,675",""
"2012","Hamburg","Passengers carried","Thousand passengers","13,675",""
"2012","Hessen","Passengers carried","Thousand passengers","57,261",""
"2012","Darmstadt","Passengers carried","Thousand passengers","57,261",""
"2012","Kassel","Passengers carried","Thousand passengers",":",""
"2012","Mecklenburg-Vorpommern","Passengers carried","Thousand passengers","146",""
"2012","Mecklenburg-Vorpommern","Passengers carried","Thousand passengers","146",""
"2012","Niedersachsen","Passengers carried","Thousand passengers","5,261",""
"2012","Braunschweig","Passengers carried","Thousand passengers",":",""
"2012","Hannover","Passengers carried","Thousand passengers","5,261",""
"2012","Weser-Ems","Passengers carried","Thousand passengers",":",""
"2012","Nordrhein-Westfalen","Passengers carried","Thousand passengers","36,016",""
"2012","Düsseldorf","Passengers carried","Thousand passengers","23,005",""
"2012","Köln","Passengers carried","Thousand passengers","9,256",""
"2012","Münster","Passengers carried","Thousand passengers","1,002",""
"2012","Detmold","Passengers carried","Thousand passengers","861",""
"2012","Arnsberg","Passengers carried","Thousand passengers","1,892",""
"2012","Rheinland-Pfalz","Passengers carried","Thousand passengers","2,876",""
"2012","Koblenz","Passengers carried","Thousand passengers","2,651",""
"2012","Trier","Passengers carried","Thousand passengers",":",""
"2012","Rheinhessen-Pfalz","Passengers carried","Thousand passengers","225",""
"2012","Saarland","Passengers carried","Thousand passengers","386",""
"2012","Saarland","Passengers carried","Thousand passengers","386",""
"2012","Sachsen","Passengers carried","Thousand passengers","3,958",""
"2012","Dresden","Passengers carried","Thousand passengers","1,869",""
"2012","Leipzig","Passengers carried","Thousand passengers","2,088",""
"2012","Sachsen-Anhalt","Passengers carried","Thousand passengers",":",""
"2012","Sachsen-Anhalt","Passengers carried","Thousand passengers",":",""
"2012","Schleswig-Holstein","Passengers carried","Thousand passengers","499",""
"2012","Schleswig-Holstein","Passengers carried","Thousand passengers","499",""
"2012","Thüringen","Passengers carried","Thousand passengers","171",""
"2012","Thüringen","Passengers carried","Thousand passengers","171",""
"2012","Extra-Regio NUTS 1","Passengers carried","Thousand passengers",":",""
"2012","Extra-Regio NUTS 2","Passengers carried","Thousand passengers",":",""
"2012","Estonia","Passengers carried","Thousand passengers","2,202",""
"2012","Eesti","Passengers carried","Thousand passengers","2,202",""
"2012","Eesti","Passengers carried","Thousand passengers","2,202",""
"2012","Ireland","Passengers carried","Thousand passengers","23,594",""
"2012","Éire/Ireland","Passengers carried","Thousand passengers","23,594",""
"2012","Border, Midland and Western","Passengers carried","Thousand passengers","677",""
"2012","Southern and Eastern","Passengers carried","Thousand passengers","22,916",""
"2012","Greece","Passengers carried","Thousand passengers","31,569",""
"2012","Voreia Ellada (NUTS 2010)","Passengers carried","Thousand passengers","4,761",""
"2012","Anatoliki Makedonia, Thraki (NUTS 2010)","Passengers carried","Thousand passengers","416",""
"2012","Kentriki Makedonia (NUTS 2010)","Passengers carried","Thousand passengers","4,006",""
"2012","Dytiki Makedonia (NUTS 2010)","Passengers carried","Thousand passengers","8",""
"2012","Thessalia (NUTS 2010)","Passengers carried","Thousand passengers","333",""
"2012","Kentriki Ellada (NUTS 2010)","Passengers carried","Thousand passengers","3,766",""
"2012","Ipeiros (NUTS 2010)","Passengers carried","Thousand passengers","71",""
"2012","Ionia Nisia (NUTS 2010)","Passengers carried","Thousand passengers","3,161",""
"2012","Dytiki Ellada (NUTS 2010)","Passengers carried","Thousand passengers","421",""
"2012","Sterea Ellada (NUTS 2010)","Passengers carried","Thousand passengers","15",""
"2012","Peloponnisos (NUTS 2010)","Passengers carried","Thousand passengers","101",""
"2012","Attiki","Passengers carried","Thousand passengers","12,872",""
"2012","Attiki","Passengers carried","Thousand passengers","12,872",""
"2012","Nisia Aigaiou, Kriti","Passengers carried","Thousand passengers","15,115",""
"2012","Voreio Aigaio","Passengers carried","Thousand passengers","1,083",""
"2012","Notio Aigaio","Passengers carried","Thousand passengers","7,184",""
"2012","Kriti","Passengers carried","Thousand passengers","6,921",""
"2012","Extra-Regio NUTS 1","Passengers carried","Thousand passengers",":",""
"2012","Extra-Regio NUTS 2","Passengers carried","Thousand passengers",":",""
"2012","Spain","Passengers carried","Thousand passengers","159,774",""
"2012","Noroeste (ES)","Passengers carried","Thousand passengers","6,276",""
"2012","Galicia","Passengers carried","Thousand passengers","3,856",""
"2012","Principado de Asturias","Passengers carried","Thousand passengers","1,306",""
"2012","Cantabria","Passengers carried","Thousand passengers","1,115",""
"2012","Noreste (ES)","Passengers carried","Thousand passengers","5,168",""
"2012","País Vasco","Passengers carried","Thousand passengers","4,437",""
"2012","Comunidad Foral de Navarra","Passengers carried","Thousand passengers","181",""
"2012","La Rioja","Passengers carried","Thousand passengers",":",""
"2012","Aragón","Passengers carried","Thousand passengers","550",""
"2012","Comunidad de Madrid","Passengers carried","Thousand passengers","45,124",""
"2012","Comunidad de Madrid","Passengers carried","Thousand passengers","45,124",""
"2012","Centro (ES)","Passengers carried","Thousand passengers","372",""
"2012","Castilla y León","Passengers carried","Thousand passengers","372",""
"2012","Castilla-la Mancha","Passengers carried","Thousand passengers",":",""
"2012","Extremadura","Passengers carried","Thousand passengers",":",""
"2012","Este (ES)","Passengers carried","Thousand passengers","77,947",""
"2012","Cataluña","Passengers carried","Thousand passengers","38,810",""
"2012","Comunidad Valenciana","Passengers carried","Thousand passengers","13,573",""
"2012","Illes Balears","Passengers carried","Thousand passengers","30,067",""
"2012","Sur (ES)","Passengers carried","Thousand passengers","20,318",""
"2012","Andalucía","Passengers carried","Thousand passengers","19,035",""
"2012","Región de Murcia","Passengers carried","Thousand passengers","1,181",""
"2012","Ciudad Autónoma de Ceuta (ES)","Passengers carried","Thousand passengers",":",""
"2012","Ciudad Autónoma de Melilla (ES)","Passengers carried","Thousand passengers","306",""
"2012","Canarias (ES)","Passengers carried","Thousand passengers","29,429",""
"2012","Canarias (ES)","Passengers carried","Thousand passengers","29,429",""
"2012","France","Passengers carried","Thousand passengers","138,998",""
"2012","Île de France","Passengers carried","Thousand passengers","88,570",""
"2012","Île de France","Passengers carried","Thousand passengers","88,570",""
"2012","Bassin Parisien","Passengers carried","Thousand passengers","4,116",""
"2012","Champagne-Ardenne","Passengers carried","Thousand passengers","87",""
"2012","Picardie","Passengers carried","Thousand passengers","3,863",""
"2012","Haute-Normandie","Passengers carried","Thousand passengers",":",""
"2012","Centre (FR)","Passengers carried","Thousand passengers","167",""
"2012","Basse-Normandie","Passengers carried","Thousand passengers",":",""
"2012","Bourgogne","Passengers carried","Thousand passengers",":",""
"2012","Nord - Pas-de-Calais","Passengers carried","Thousand passengers","1,367",""
"2012","Nord - Pas-de-Calais","Passengers carried","Thousand passengers","1,367",""
"2012","Est (FR)","Passengers carried","Thousand passengers","11,469",""
"2012","Lorraine","Passengers carried","Thousand passengers","256",""
"2012","Alsace","Passengers carried","Thousand passengers","11,213",""
"2012","Franche-Comté","Passengers carried","Thousand passengers",":",""
"2012","Ouest (FR)","Passengers carried","Thousand passengers","5,470",""
"2012","Pays de la Loire","Passengers carried","Thousand passengers","3,562",""
"2012","Bretagne","Passengers carried","Thousand passengers","1,673",""
"2012","Poitou-Charentes","Passengers carried","Thousand passengers","235",""
"2012","Sud-Ouest (FR)","Passengers carried","Thousand passengers","14,690",""
"2012","Aquitaine","Passengers carried","Thousand passengers","6,307",""
"2012","Midi-Pyrénées","Passengers carried","Thousand passengers","8,079",""
"2012","Limousin","Passengers carried","Thousand passengers","305",""
"2012","Centre-Est (FR)","Passengers carried","Thousand passengers","9,251",""
"2012","Rhône-Alpes","Passengers carried","Thousand passengers","8,906",""
"2012","Auvergne","Passengers carried","Thousand passengers","375",""
"2012","Méditerranée","Passengers carried","Thousand passengers","24,391",""
"2012","Languedoc-Roussillon","Passengers carried","Thousand passengers","2,434",""
"2012","Provence-Alpes-Côte d'Azur","Passengers carried","Thousand passengers","19,925",""
"2012","Corse","Passengers carried","Thousand passengers","2,988",""
"2012","Départements d'outre-mer","Passengers carried","Thousand passengers",":",""
"2012","Mayotte","Passengers carried","Thousand passengers",":",""
"2012","Départements d'outre-mer (NUTS 2010)","Passengers carried","Thousand passengers","5,554",""
"2012","Guadeloupe (NUTS 2010)","Passengers carried","Thousand passengers","2,083",""
"2012","Martinique (NUTS 2010)","Passengers carried","Thousand passengers","1,566",""
"2012","Guyane (NUTS 2010)","Passengers carried","Thousand passengers","416",""
"2012","Réunion (NUTS 2010)","Passengers carried","Thousand passengers","1,998",""
"2012","Extra-Regio NUTS 1","Passengers carried","Thousand passengers",":",""
"2012","Extra-Regio NUTS 2","Passengers carried","Thousand passengers",":",""
"2012","Croatia","Passengers carried","Thousand passengers","5,421",""
"2012","Hrvatska","Passengers carried","Thousand passengers","5,421",""
"2012","Jadranska Hrvatska","Passengers carried","Thousand passengers","3,555",""
"2012","Kontinentalna Hrvatska","Passengers carried","Thousand passengers","2,317",""
"2012","Sjeverozapadna Hrvatska (former statistical region)","Passengers carried","Thousand passengers",":",""
"2012","Italy","Passengers carried","Thousand passengers","116,005",""
"2012","Nord-Ovest","Passengers carried","Thousand passengers","41,509",""
"2012","Piemonte","Passengers carried","Thousand passengers","3,740",""
"2012","Valle d'Aosta/Vallée d'Aoste","Passengers carried","Thousand passengers",":",""
"2012","Liguria","Passengers carried","Thousand passengers","1,369",""
"2012","Lombardia","Passengers carried","Thousand passengers","36,400",""
"2012","Nord-Est","Passengers carried","Thousand passengers","21,649",""
"2012","Provincia Autonoma di Bolzano/Bozen","Passengers carried","Thousand passengers","37",""
"2012","Veneto","Passengers carried","Thousand passengers","13,635",""
"2012","Friuli-Venezia Giulia","Passengers carried","Thousand passengers","877",""
"2012","Emilia-Romagna","Passengers carried","Thousand passengers","7,100",""
"2012","Centro (IT)","Passengers carried","Thousand passengers","47,772",""
"2012","Toscana","Passengers carried","Thousand passengers","6,322",""
"2012","Umbria","Passengers carried","Thousand passengers","196",""
"2012","Marche","Passengers carried","Thousand passengers","553",""
"2012","Lazio","Passengers carried","Thousand passengers","41,201",""
"2012","Sud","Passengers carried","Thousand passengers","14,946",""
"2012","Abruzzo","Passengers carried","Thousand passengers","559",""
"2012","Campania","Passengers carried","Thousand passengers","5,758",""
"2012","Puglia","Passengers carried","Thousand passengers","5,860",""
"2012","Calabria","Passengers carried","Thousand passengers","2,769",""
"2012","Isole","Passengers carried","Thousand passengers","19,257",""
"2012","Sicilia","Passengers carried","Thousand passengers","12,427",""
"2012","Sardegna","Passengers carried","Thousand passengers","6,935",""
"2012","Extra-Regio NUTS 1","Passengers carried","Thousand passengers",":",""
"2012","Extra-Regio NUTS 2","Passengers carried","Thousand passengers",":",""
"2012","Cyprus","Passengers carried","Thousand passengers","7,328",""
"2012","Kypros","Passengers carried","Thousand passengers","7,328",""
"2012","Kypros","Passengers carried","Thousand passengers","7,328",""
"2012","Latvia","Passengers carried","Thousand passengers","4,755",""
"2012","Latvija","Passengers carried","Thousand passengers","4,755",""
"2012","Latvija","Passengers carried","Thousand passengers","4,755",""
"2012","Lithuania","Passengers carried","Thousand passengers","3,167",""
"2012","Lietuva","Passengers carried","Thousand passengers","3,167",""
"2012","Lietuva","Passengers carried","Thousand passengers","3,167",""
"2012","Luxembourg","Passengers carried","Thousand passengers","1,893",""
"2012","Luxembourg","Passengers carried","Thousand passengers","1,893",""
"2012","Luxembourg","Passengers carried","Thousand passengers","1,893",""
"2012","Hungary","Passengers carried","Thousand passengers","8,430",""
"2012","Közép-Magyarország","Passengers carried","Thousand passengers","8,430",""
"2012","Közép-Magyarország","Passengers carried","Thousand passengers","8,430",""
"2012","Malta","Passengers carried","Thousand passengers","3,650",""
"2012","Malta","Passengers carried","Thousand passengers","3,650",""
"2012","Malta","Passengers carried","Thousand passengers","3,650",""
"2012","Netherlands","Passengers carried","Thousand passengers","55,680",""
"2012","Noord-Nederland","Passengers carried","Thousand passengers","182",""
"2012","Drenthe","Passengers carried","Thousand passengers","182",""
"2012","West-Nederland","Passengers carried","Thousand passengers","52,181",""
"2012","Noord-Holland","Passengers carried","Thousand passengers","50,988",""
"2012","Zuid-Holland","Passengers carried","Thousand passengers","1,193",""
"2012","Zuid-Nederland","Passengers carried","Thousand passengers","3,318",""
"2012","Noord-Brabant","Passengers carried","Thousand passengers","3,009",""
"2012","Limburg (NL)","Passengers carried","Thousand passengers","309",""
"2012","Austria","Passengers carried","Thousand passengers","25,966",""
"2012","Ostösterreich","Passengers carried","Thousand passengers","22,196",""
"2012","Niederösterreich","Passengers carried","Thousand passengers","22,196",""
"2012","Südösterreich","Passengers carried","Thousand passengers","1,193",""
"2012","Kärnten","Passengers carried","Thousand passengers","277",""
"2012","Steiermark","Passengers carried","Thousand passengers","915",""
"2012","Westösterreich","Passengers carried","Thousand passengers","3,204",""
"2012","Oberösterreich","Passengers carried","Thousand passengers","611",""
"2012","Salzburg","Passengers carried","Thousand passengers","1,663",""
"2012","Tirol","Passengers carried","Thousand passengers","930",""
"2012","Poland","Passengers carried","Thousand passengers","21,788",""
"2012","Region Centralny","Passengers carried","Thousand passengers","10,067",""
"2012","Lódzkie","Passengers carried","Thousand passengers","463",""
"2012","Mazowieckie","Passengers carried","Thousand passengers","9,605",""
"2012","Region Poludniowy","Passengers carried","Thousand passengers","5,935",""
"2012","Malopolskie","Passengers carried","Thousand passengers","3,409",""
"2012","Slaskie","Passengers carried","Thousand passengers","2,526",""
"2012","Region Wschodni","Passengers carried","Thousand passengers","564",""
"2012","Podkarpackie","Passengers carried","Thousand passengers","564",""
"2012","Region Pólnocno-Zachodni","Passengers carried","Thousand passengers","1,905",""
"2012","Wielkopolskie","Passengers carried","Thousand passengers","1,560",""
"2012","Zachodniopomorskie","Passengers carried","Thousand passengers","348",""
"2012","Region Poludniowo-Zachodni","Passengers carried","Thousand passengers","1,942",""
"2012","Dolnoslaskie","Passengers carried","Thousand passengers","1,942",""
"2012","Region Pólnocny","Passengers carried","Thousand passengers","3,118",""
"2012","Kujawsko-Pomorskie","Passengers carried","Thousand passengers","338",""
"2012","Pomorskie","Passengers carried","Thousand passengers","2,781",""
"2012","Portugal","Passengers carried","Thousand passengers","28,180",""
"2012","Continente","Passengers carried","Thousand passengers","26,305",""
"2012","Norte","Passengers carried","Thousand passengers","6,053",""
"2012","Algarve","Passengers carried","Thousand passengers","5,674",""
"2012","Área Metropolitana de Lisboa","Passengers carried","Thousand passengers","15,316",""
"2012","Alentejo","Passengers carried","Thousand passengers","1",""
"2012","Região Autónoma dos Açores (PT)","Passengers carried","Thousand passengers","1,278",""
"2012","Região Autónoma dos Açores (PT)","Passengers carried","Thousand passengers","1,278",""
"2012","Região Autónoma da Madeira (PT)","Passengers carried","Thousand passengers","2,271",""
"2012","Região Autónoma da Madeira (PT)","Passengers carried","Thousand passengers","2,271",""
"2012","Romania","Passengers carried","Thousand passengers","9,673",""
"2012","Macroregiunea unu","Passengers carried","Thousand passengers","1,104",""
"2012","Nord-Vest","Passengers carried","Thousand passengers","928",""
"2012","Centru","Passengers carried","Thousand passengers","176",""
"2012","Macroregiunea doi","Passengers carried","Thousand passengers","394",""
"2012","Nord-Est","Passengers carried","Thousand passengers","394",""
"2012","Sud-Est","Passengers carried","Thousand passengers",":",""
"2012","Macroregiunea trei","Passengers carried","Thousand passengers","7,509",""
"2012","Bucuresti - Ilfov","Passengers carried","Thousand passengers","7,509",""
"2012","Macroregiunea patru","Passengers carried","Thousand passengers","1,043",""
"2012","Sud-Vest Oltenia","Passengers carried","Thousand passengers",":",""
"2012","Vest","Passengers carried","Thousand passengers","1,043",""
"2012","Slovenia","Passengers carried","Thousand passengers","1,168",""
"2012","Slovenija","Passengers carried","Thousand passengers","1,168",""
"2012","Zahodna Slovenija (NUTS 2010)","Passengers carried","Thousand passengers","1,168",""
"2012","Slovakia","Passengers carried","Thousand passengers","1,563",""
"2012","Slovensko","Passengers carried","Thousand passengers","1,563",""
"2012","Bratislavskı kraj","Passengers carried","Thousand passengers","1,358",""
"2012","Vıchodné Slovensko","Passengers carried","Thousand passengers","234",""
"2012","Extra-Regio NUTS 1","Passengers carried","Thousand passengers",":",""
"2012","Extra-Regio NUTS 2","Passengers carried","Thousand passengers",":",""
"2012","Finland","Passengers carried","Thousand passengers","16,458",""
"2012","Manner-Suomi","Passengers carried","Thousand passengers","16,445",""
"2012","Länsi-Suomi","Passengers carried","Thousand passengers","1,133",""
"2012","Helsinki-Uusimaa","Passengers carried","Thousand passengers","14,851",""
"2012","Etelä-Suomi","Passengers carried","Thousand passengers","548",""
"2012","Pohjois- ja Itä-Suomi","Passengers carried","Thousand passengers","2,589",""
"2012","Åland","Passengers carried","Thousand passengers","55",""
"2012","Åland","Passengers carried","Thousand passengers","55",""
"2012","Extra-Regio NUTS 1","Passengers carried","Thousand passengers",":",""
"2012","Extra-Regio NUTS 2","Passengers carried","Thousand passengers",":",""
"2012","Sweden","Passengers carried","Thousand passengers","30,351",""
"2012","Östra Sverige","Passengers carried","Thousand passengers","24,459",""
"2012","Stockholm","Passengers carried","Thousand passengers","21,983",""
"2012","Östra Mellansverige","Passengers carried","Thousand passengers","2,476",""
"2012","Södra Sverige","Passengers carried","Thousand passengers","9,066",""
"2012","Småland med öarna","Passengers carried","Thousand passengers","707",""
"2012","Sydsverige","Passengers carried","Thousand passengers","2,729",""
"2012","Västsverige","Passengers carried","Thousand passengers","5,669",""
"2012","Norra Sverige","Passengers carried","Thousand passengers","3,295",""
"2012","Norra Mellansverige","Passengers carried","Thousand passengers","100",""
"2012","Mellersta Norrland","Passengers carried","Thousand passengers","666",""
"2012","Övre Norrland","Passengers carried","Thousand passengers","2,548",""
"2012","United Kingdom","Passengers carried","Thousand passengers","203,066",""
"2012","North East (UK)","Passengers carried","Thousand passengers","4,519",""
"2012","Tees Valley and Durham","Passengers carried","Thousand passengers","165",""
"2012","Northumberland and Tyne and Wear","Passengers carried","Thousand passengers","4,355",""
"2012","North West (UK)","Passengers carried","Thousand passengers","24,348",""
"2012","Cumbria","Passengers carried","Thousand passengers",":",""
"2012","Greater Manchester","Passengers carried","Thousand passengers","19,654",""
"2012","Lancashire","Passengers carried","Thousand passengers","235",""
"2012","Merseyside","Passengers carried","Thousand passengers","4,458",""
"2012","Yorkshire and The Humber","Passengers carried","Thousand passengers","3,895",""
"2012","East Yorkshire and Northern Lincolnshire","Passengers carried","Thousand passengers","234",""
"2012","South Yorkshire","Passengers carried","Thousand passengers","693",""
"2012","West Yorkshire","Passengers carried","Thousand passengers","2,969",""
"2012","East Midlands (UK)","Passengers carried","Thousand passengers","4,068",""
"2012","Leicestershire, Rutland and Northamptonshire","Passengers carried","Thousand passengers","4,068",""
"2012","Lincolnshire","Passengers carried","Thousand passengers",":",""
"2012","West Midlands (UK)","Passengers carried","Thousand passengers","8,916",""
"2012","Herefordshire, Worcestershire and Warwickshire","Passengers carried","Thousand passengers","0",""
"2012","West Midlands","Passengers carried","Thousand passengers","8,916",""
"2012","East of England","Passengers carried","Thousand passengers","28,090",""
"2012","East Anglia","Passengers carried","Thousand passengers","399",""
"2012","Bedfordshire and Hertfordshire","Passengers carried","Thousand passengers","9,614",""
"2012","Essex","Passengers carried","Thousand passengers","18,078",""
"2012","London","Passengers carried","Thousand passengers","73,000",""
"2012","Inner London (NUTS 2010)","Passengers carried","Thousand passengers","3,017",""
"2012","Outer London (NUTS 2010)","Passengers carried","Thousand passengers","69,983",""
"2012","South East (UK)","Passengers carried","Thousand passengers","35,921",""
"2012","Berkshire, Buckinghamshire and Oxfordshire","Passengers carried","Thousand passengers","6",""
"2012","Surrey, East and West Sussex","Passengers carried","Thousand passengers","34,213",""
"2012","Hampshire and Isle of Wight","Passengers carried","Thousand passengers","1,693",""
"2012","Kent","Passengers carried","Thousand passengers","9",""
"2012","South West (UK)","Passengers carried","Thousand passengers","7,316",""
"2012","Gloucestershire, Wiltshire and Bristol/Bath area","Passengers carried","Thousand passengers","5,931",""
"2012","Dorset and Somerset","Passengers carried","Thousand passengers","690",""
"2012","Cornwall and Isles of Scilly","Passengers carried","Thousand passengers",":",""
"2012","Devon","Passengers carried","Thousand passengers","695",""
"2012","Wales","Passengers carried","Thousand passengers","1,013",""
"2012","West Wales and The Valleys","Passengers carried","Thousand passengers",":",""
"2012","East Wales","Passengers carried","Thousand passengers","1,013",""
"2012","Scotland","Passengers carried","Thousand passengers","21,562",""
"2012","Eastern Scotland","Passengers carried","Thousand passengers","9,248",""
"2012","South Western Scotland","Passengers carried","Thousand passengers","8,217",""
"2012","North Eastern Scotland","Passengers carried","Thousand passengers","3,329",""
"2012","Highlands and Islands","Passengers carried","Thousand passengers","1,324",""
"2012","Northern Ireland (UK)","Passengers carried","Thousand passengers","6,957",""
"2012","Northern Ireland (UK)","Passengers carried","Thousand passengers","6,957",""
"2012","Extra-Regio NUTS 1","Passengers carried","Thousand passengers","166",""
"2012","Extra-Regio NUTS 2","Passengers carried","Thousand passengers","166",""
"2012","Iceland","Passengers carried","Thousand passengers","2,741",""
"2012","Ísland","Passengers carried","Thousand passengers","2,741",""
"2012","Ísland","Passengers carried","Thousand passengers","2,741",""
"2012","Norway","Passengers carried","Thousand passengers","34,590",""
"2012","Norge","Passengers carried","Thousand passengers","34,590",""
"2012","Oslo og Akershus","Passengers carried","Thousand passengers","22,176",""
"2012","Hedmark og Oppland","Passengers carried","Thousand passengers",":",""
"2012","Sør-Østlandet","Passengers carried","Thousand passengers","3,412",""
"2012","Agder og Rogaland","Passengers carried","Thousand passengers","5,818",""
"2012","Vestlandet","Passengers carried","Thousand passengers","6,953",""
"2012","Trøndelag","Passengers carried","Thousand passengers","4,194",""
"2012","Nord-Norge","Passengers carried","Thousand passengers","4,373",""
"2012","Extra-Regio level 1","Passengers carried","Thousand passengers",":",""
"2012","Extra-Regio level 2","Passengers carried","Thousand passengers",":",""
"2012","Switzerland","Passengers carried","Thousand passengers","38,493",""
"2012","Schweiz/Suisse/Svizzera","Passengers carried","Thousand passengers","38,493",""
"2012","Région lémanique","Passengers carried","Thousand passengers","13,790",""
"2012","Espace Mittelland","Passengers carried","Thousand passengers","258",""
"2012","Nordwestschweiz","Passengers carried","Thousand passengers",":",""
"2012","Zürich","Passengers carried","Thousand passengers","24,788",""
"2012","Ostschweiz","Passengers carried","Thousand passengers","116",""
"2012","Zentralschweiz","Passengers carried","Thousand passengers",":",""
"2012","Ticino","Passengers carried","Thousand passengers","167",""
"2012","Extra-Regio level 1","Passengers carried","Thousand passengers",":",""
"2012","Extra-Regio level 2","Passengers carried","Thousand passengers",":",""
"2013","Belgium","Passengers carried","Thousand passengers","26,386",""
"2013","Vlaams Gewest","Passengers carried","Thousand passengers","19,311",""
"2013","Prov. Antwerpen","Passengers carried","Thousand passengers","110",""
"2013","Prov. Vlaams-Brabant","Passengers carried","Thousand passengers","18,985",""
"2013","Prov. West-Vlaanderen","Passengers carried","Thousand passengers","220",""
"2013","Région wallonne","Passengers carried","Thousand passengers","7,086",""
"2013","Prov. Hainaut","Passengers carried","Thousand passengers","6,776",""
"2013","Prov. Liège","Passengers carried","Thousand passengers","310",""
"2013","Bulgaria","Passengers carried","Thousand passengers","7,078",""
"2013","Severna i yugoiztochna Bulgaria","Passengers carried","Thousand passengers","3,753",""
"2013","Severoiztochen","Passengers carried","Thousand passengers","1,302",""
"2013","Yugoiztochen","Passengers carried","Thousand passengers","2,461",""
"2013","Yugozapadna i yuzhna tsentralna Bulgaria","Passengers carried","Thousand passengers","3,497",""
"2013","Yugozapaden","Passengers carried","Thousand passengers","3,497",""
"2013","Czech Republic","Passengers carried","Thousand passengers","11,892",""
"2013","Ceská republika","Passengers carried","Thousand passengers","11,892",""
"2013","Praha","Passengers carried","Thousand passengers","10,950",""
"2013","Severozápad","Passengers carried","Thousand passengers","101",""
"2013","Severovıchod","Passengers carried","Thousand passengers","179",""
"2013","Jihovıchod","Passengers carried","Thousand passengers","433",""
"2013","Moravskoslezsko","Passengers carried","Thousand passengers","229",""
"2013","Denmark","Passengers carried","Thousand passengers","27,453",""
"2013","Danmark","Passengers carried","Thousand passengers","27,453",""
"2013","Hovedstaden","Passengers carried","Thousand passengers","23,973",""
"2013","Sjælland","Passengers carried","Thousand passengers","10",""
"2013","Syddanmark","Passengers carried","Thousand passengers","2,908",""
"2013","Midtjylland","Passengers carried","Thousand passengers","588",""
